U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
9.680945287670802 0 2.6714329999999995 2.6714329999999995 0.8853978314879626 0.10043239849105798 [0.000,0.000,2.935,-0.000,-0.000,0.072] -0.39700799333512665 0.19962838162333923
6.721852061658135 0 2.1795470000000003 2.1795470000000003 0.5984639856001525 0.05331822702728717 [-0.000,-0.000,2.841,0.000,0.000,0.139] -0.18050098769687642 0.21650700563825023
4.470248414977032 0 1.4258709999999999 1.4258709999999999 0.8399209817549133 0.016005207485898565 [0.000,0.000,2.768,-0.000,-0.000,0.194] -0.35286171112940196 0.17236072343252554
8.126701391606716 0 2.411149 2.411149 0.6733194073338417 0.07609752514591611 [0.000,0.000,2.886,0.000,0.000,0.106] -0.22957492881286456 0.12328678231653739
4.756147552079682 0 1.5577740000000002 1.5577740000000002 0.8186308555123469 0.019343388189938818 [-0.000,-0.000,2.771,0.000,0.000,0.185] -0.33526532213177185 0.10569039331890728
7.894874057052974 0 2.372529000000001 2.372529000000001 0.6431686103012652 0.0722611006466596 [-0.000,-0.000,2.878,0.000,0.000,0.111] -0.20944376397176367 0.12582155816000817
8.879012624049086 0 2.535195999999999 2.535195999999999 0.7632223690498229 0.08810032160365062 [-0.000,-0.000,2.910,-0.000,-0.000,0.089] -0.29513502564234534 0.08569126167058166
6.500772307642873 0 2.1385620000000003 2.1385620000000003 0.5780534747115164 0.050056634591896666 [-0.000,-0.000,2.834,-0.000,-0.000,0.143] -0.16832574314636217 0.12680928249598317
4.058634642287426 0 1.1774499999999994 1.1774499999999994 0.8907582797207947 0.008990735972840757 [0.000,0.000,2.754,0.000,0.000,0.204] -0.3967655731122414 0.22843982996587925
9.942775987338418 0 2.7160150000000005 2.7160150000000005 0.9284987891292626 0.10460242189675464 [-0.000,-0.000,2.944,-0.000,-0.000,0.067] -0.4365258340405868 0.03976026092834539
8.504993117946928 0 2.474677 2.474677 0.7149777323641274 0.08222124624045378 [-0.000,-0.000,2.898,-0.000,-0.000,0.097] -0.2589767455549416 0.1775490884856452
9.273254204261399 0 2.6011810000000004 2.6011810000000004 0.8160592836652779 0.09430888964814856 [-0.000,-0.000,2.923,0.000,0.000,0.081] -0.3374234605614766 0.078446715006535
0.08723409076006483 0 0.0 0.0 1.3698909853268204 0.07361272534917683 [-0.000,-0.000,2.589,-0.000,-0.000,0.321] -0.9410100725065101 0.6035866119450335
4.33541628292752 0 1.3405930000000001 1.3405930000000001 0.8753055101403243 0.01364429062526392 [0.000,0.000,2.763,-0.000,-0.000,0.197] -0.38317295137434004 0.5578371211321701
6.842610400485093 0 2.1979249999999997 2.1979249999999997 0.5895105112554477 0.055607253723472715 [-0.000,-0.000,2.845,0.000,0.000,0.135] -0.17530740477366302 0.20786554660067702
8.249192091965458 0 2.4336710000000004 2.4336710000000004 0.6842188594741082 0.07838473490844164 [-0.000,-0.000,2.890,0.000,0.000,0.102] -0.23714980716335807 0.061842402389695045
9.549111287860324 0 2.6483350000000003 2.6483350000000003 0.8610164633170668 0.09896211396286961 [-0.000,-0.000,2.932,0.000,0.000,0.074] -0.375571425051515 0.1384216178881569
5.7452689504852295 0 2.005941000000001 2.005941000000001 0.6186771796043051 0.03748999866631101 [-0.000,-0.000,2.809,-0.000,-0.000,0.161] -0.19208347628156883 0.18348794876994615
8.011843487374716 0 2.3918969999999993 2.3918969999999993 0.6681593970571921 0.07430231041719587 [-0.000,-0.000,2.882,-0.000,-0.000,0.108] -0.2259789066045819 0.033895430323013065
8.758681574892659 0 2.5157760000000007 2.5157760000000007 0.7435472931003019 0.08630372722735291 [0.000,0.000,2.906,0.000,0.000,0.091] -0.28015545520505974 0.05417654860047785
9.001151994559066 0 2.5552589999999995 2.5552589999999995 0.7747619826182384 0.09014155534491294 [0.000,0.000,2.914,-0.000,-0.000,0.086] -0.3041908148552718 0.02403535965021203
6.607991400746791 0 2.156885 2.156885 0.6102859703713538 0.05177515491687755 [0.000,0.000,2.837,-0.000,-0.000,0.140] -0.1875648161493858 0.11662599870588597
5.456521703780581 0 1.9559990000000003 1.9559990000000003 0.6862726580666206 0.032516662395352475 [-0.000,-0.000,2.799,-0.000,-0.000,0.168] -0.23601374727157906 0.048448931122193256
9.814460858405791 0 2.694383 2.694383 0.9067343521786738 0.1028023994531904 [0.000,0.000,2.940,-0.000,-0.000,0.069] -0.4163677593771063 0.18035401210552723
5.849235231681414 0 2.0290279999999994 2.0290279999999994 0.652899732604172 0.03895724151767756 [0.000,0.000,2.812,0.000,0.000,0.159] -0.21389786375063297 0.20246989562647333
5.549588624198821 0 1.9691940000000008 1.9691940000000008 0.682055350112184 0.03455671666502278 [0.000,0.000,2.803,0.000,0.000,0.165] -0.23319683364166027 0.019298969891027307
7.414286338595705 0 2.292865000000001 2.292865000000001 0.5954049051971587 0.06524058041842765 [-0.000,-0.000,2.864,-0.000,-0.000,0.121] -0.17938166723308543 0.05381516640857484
5.643636336628106 0 1.9881140000000004 1.9881140000000004 0.6677972225896291 0.03577009924503983 [-0.000,-0.000,2.806,-0.000,-0.000,0.164] -0.22361631524921136 0.04423464801612592
5.067601462511714 0 1.849723 1.849723 0.7429292722696701 0.026140645235596817 [0.000,0.000,2.787,0.000,0.000,0.178] -0.27631361846423746 0.05269730321502611
-1.343016386610043 0 0.0 0.0 1.9201134737825005 0.2625493604385025 [0.000,0.000,2.094,0.000,0.000,0.230] -1.8778839594338836 1.6015703409696462
-2.032451577945114 0 0.0 0.0 2.0105339962822173 0.3491134008694979 [-0.000,-0.000,1.882,0.000,0.000,0.202] -2.082063558436605 0.20417959900272153
0.25299493514235216 0 0.0 0.0 1.3384034830318223 0.06764736999075918 [0.000,0.000,2.608,-0.000,-0.000,0.322] -0.8979500250291901 1.184113533407415
1.297250857552573 0 0.0 0.0 1.3795025009118878 0.04966051416031318 [0.000,0.000,2.628,0.000,0.000,0.272] -0.9527466583444097 0.05479663331521967
1.722348963717275 0 0.0 0.0 1.300572652105928 0.03732068238032818 [0.000,0.000,2.658,0.000,0.000,0.264] -0.8464410283695902 0.10630562997481952
6.398135777145181 0 2.120488 2.120488 0.6118799546244604 0.04858840739655221 [0.000,0.000,2.831,-0.000,-0.000,0.145] -0.18837895610228253 0.6580620722673077
3.931434548039759 0 1.1017169999999998 1.1017169999999998 0.9372598723641637 0.0069522178715380415 [0.000,0.000,2.750,-0.000,-0.000,0.207] -0.4392522008387108 0.25087324473642825
7.57175726409541 0 2.3192270000000006 2.3192270000000006 0.6290784625105362 0.06728174591472284 [0.000,0.000,2.868,-0.000,-0.000,0.118] -0.20013327266397674 0.23911892817473407
1.994806889441973 0 0.0 0.0 1.2777471954370219 0.0303754286663854 [0.000,0.000,2.677,0.000,0.000,0.262] -0.816780281056921 0.6166470083929443
0.5764683977934144 0 0.0 0.0 1.28062653733368 0.060488290877932206 [0.000,0.000,2.625,-0.000,-0.000,0.315] -0.8218315807282924 0.005051299671371412
7.20055897365776 0 2.2579449999999994 2.2579449999999994 0.6071884812899725 0.06197983543056568 [0.000,0.000,2.857,0.000,0.000,0.125] -0.18625967590561163 0.6355719048226808
6.262953265728569 0 2.097594 2.097594 0.5985850934304987 0.04622589461906965 [0.000,0.000,2.826,0.000,0.000,0.148] -0.1802204737052661 0.006039202200345539
7.649950697172187 0 2.33235 2.33235 0.629050843242795 0.06875075757158361 [0.000,0.000,2.871,-0.000,-0.000,0.116] -0.20021581502556907 0.01999534132030298
6.053790392665974 0 2.060379 2.060379 0.6313162596549312 0.042718067996262765 [0.000,0.000,2.819,-0.000,-0.000,0.153] -0.20019252651901293 2.3288506556140565e-05
6.875687568756877 0 2.205303 2.205303 0.5697233596465152 0.0561797709737826 [-0.000,-0.000,2.846,-0.000,-0.000,0.134] N/A N/A
